motor_temp_celsius,coolant_temp,vibration_level,error_count_24h,ambient_humidity,power_consumption,operating_mode,maintenance_flag,motor_temp_kelvin,will_fail
76.80818012523817,75.7344446911133,0.5205098983807266,4,79.31550174385418,268.9305180871812,Auto,Base,349.95818012523813,1
71.77440122697438,70.55478953079026,0.3680129892915295,1,65.00630356758955,215.8309486514415,Auto,Overdue,344.92440122697434,1
76.80697802754207,76.73107906898778,0.6115744451873186,1,53.01573990140657,137.3384416341755,Manual,Overdue,349.95697802754205,1
82.69018283232984,82.05536054674663,0.6020454338090714,0,53.4988908440278,213.57651417790322,Auto,Base,355.8401828323298,1
74.82086980445024,76.73492860932242,0.5127956772571182,4,29.853732167285926,483.83909467426633,Auto,Base,347.9708698044502,1
82.82321827907003,81.54638885483598,0.3234018438095343,1,46.34553710573887,250.06206202988707,Auto,Base,355.97321827907,1
61.901274479551276,62.30132663617503,0.436212748140574,2,51.81472742526887,277.81262853997134,Auto,Base,335.05127447955124,0
79.10951252187611,80.10970731718156,0.6256750516286664,1,49.90266835246659,117.05568096971244,Idle,Done,352.2595125218761,0
75.43523534119086,73.18584586910913,0.699078683420268,1,26.696486892950574,201.90525998296866,Auto,Base,348.5852353411908,0
73.50496324767066,73.57788712230895,0.45101950949355074,1,29.104432551552552,155.86035816151238,Auto,Base,346.65496324767065,0
75.45880388267751,73.58223701635039,0.46254905482876063,1,35.11228258087049,93.91776815391917,Auto,Overdue,348.6088038826775,1
65.06215542699553,65.94986618642685,0.4757466337962408,1,51.29277273105586,281.2295576060141,Manual,Base,338.21215542699554,0
73.90164056081244,68.9596410638483,0.5412339513366459,0,29.637587483976873,196.30463383787534,Auto,Base,347.0516405608124,0
76.78556285755873,79.37084012982794,0.41283990499099643,0,36.72848192416436,222.11505579957355,Auto,Done,349.9355628575587,0
82.38947022370758,81.36917468261774,0.06587224136426245,2,40.522394013610054,166.05941736528953,Auto,Base,355.53947022370755,0
72.40864890863176,72.70145587801187,0.6789153502470645,2,60.16301692515312,204.3971967035453,Auto,Base,345.55864890863177,0
70.95753198553406,71.42502084996032,0.7692033420743825,4,39.99979450958713,204.89017906939432,Idle,Done,344.107531985534,0
72.49121478207732,71.4445358808632,0.40814002105914315,1,61.85767521379865,172.94002305798867,Manual,Done,345.6412147820773,0
79.57701058851038,78.27322966018717,0.3400019946621839,0,29.060146865285155,203.3148249869201,Auto,Done,352.7270105885103,0
76.64375554829843,77.01294747901377,0.47943492164146667,2,37.01986948298972,343.38707064833636,Auto,Base,349.7937555482984,0
72.3511989811648,74.82354909216782,0.47187441744068404,1,45.386095236222545,158.2025952603964,Idle,Done,345.50119898116475,0
77.56633716556678,78.49428698787894,0.6493277865744439,1,35.93388785008142,189.41423575595644,Manual,Base,350.71633716556676,0
75.4853877467402,74.6418531425071,0.5081959162467556,3,31.037763306335474,277.3703053903825,Auto,Done,348.6353877467402,0
79.84322495266444,82.41098983998147,0.3811065754443225,4,78.33870000229763,196.42257731527866,Manual,Done,352.99322495266443,0
71.48973453061323,74.87361976953062,0.30223858241629264,1,59.38360864461725,104.5844510570365,Auto,Overdue,344.6397345306132,1
73.36168926701116,72.7895550489963,0.629845127722951,3,21.26979657210296,191.0490796401325,Auto,Base,346.51168926701115,1
73.0394592343392,73.59204771364993,0.5899266861746374,2,31.218335234336273,93.39254948753918,Idle,Base,346.1894592343392,0
67.68242525933941,68.38666254609629,0.6590839817137728,3,59.60715308310243,175.48080666611426,Manual,Done,340.8324252593394,0
76.48060138532288,79.59095061881318,0.3547719873918359,5,41.2616513712821,224.8671174773124,Auto,Overdue,349.63060138532285,1
76.30527636089944,77.63437705269597,0.7757655349292494,0,50.56206047030484,167.22074052248487,Manual,Base,349.4552763608994,0
75.02556728321231,76.89866757669004,0.23844582394141445,2,67.9815398056777,224.72190068349985,Idle,Base,348.1755672832123,0
73.82706433312427,77.52570931617994,0.6064401532102219,2,26.946528815616375,177.58819176692543,Idle,Done,346.97706433312425,0
,68.37703504875005,0.21356258492046476,0,58.47031708025502,254.8193716369475,Manual,Base,,0
72.89677338617321,74.1847652876564,0.38145029274522985,2,49.38797712083864,225.37392332675736,Auto,Base,346.0467733861732,0
73.28642741736616,73.87046447600505,0.7341534395671938,4,33.54586610360266,184.601306114995,Manual,Done,346.43642741736613,0
70.9886136538919,70.8433325923095,0.6247046381713984,2,39.33378610890582,149.66436450805574,Manual,Base,344.13861365389187,0
74.19357144166996,71.48774415456936,0.4180669376769227,0,21.69889543501956,159.76604375978843,Idle,Done,347.34357144166995,0
77.02025428407269,74.84910562220844,0.42217444357674677,1,78.88122026810714,214.68788819802387,Auto,Base,350.17025428407266,0
84.43092950605265,81.32858604829248,0.5150933166253163,3,27.668916252446557,212.16535478149336,Manual,Base,357.5809295060526,1
75.8728890641592,76.64554023569565,0.5771211486141083,3,64.7820439471219,232.3793097109994,Idle,Base,349.0228890641592,1
76.28775195361382,77.47345821653951,0.6877369074024045,2,46.296667935690735,220.95123470563794,Auto,Base,349.43775195361377,1
74.62777042116916,72.48668412897392,0.4315648993087258,1,48.08548546863071,244.48597891452948,Idle,Base,347.7777704211691,0
65.4061439235048,64.12631791141801,0.2582322404769198,2,55.52218460454263,159.4825238957965,Manual,Done,338.5561439235048,0
74.86743062275391,74.70532037965968,0.523545294057314,2,74.70690601889075,199.3157587712411,Auto,Done,348.01743062275386,0
75.30115104970513,78.41170596121876,0.4313853743737408,0,53.638334771388315,216.73211799670904,Auto,Base,348.4511510497051,0
87.31621056242643,86.62358135906936,0.3049049442877329,1,68.17086836747177,170.03308824322863,Auto,Base,360.4662105624264,1
74.03819517609439,77.16137869771431,0.5446503372969191,1,70.51522801156067,102.79467508857721,Idle,Base,347.1881951760944,0
76.50773671166806,70.40166477977296,0.4680329368860816,0,58.963875033657864,203.9951297136701,Auto,Base,349.657736711668,1
74.82644115147379,76.80274521731208,0.5459768309704691,3,58.31486480655757,169.02556780962053,Idle,Base,347.97644115147375,0
69.15660981190234,66.46021217517446,0.36583336997192295,2,71.76515672888327,109.67471084600949,Idle,Base,342.3066098119023,0
80.7141140725751,80.4623286758304,0.5730065795488248,1,23.070515863251604,151.8118967114042,Idle,Done,353.8641140725751,0
78.75966516343387,76.9369824200578,0.3024352704867532,0,58.2159304048548,174.64280632676187,Idle,Done,351.90966516343383,0
78.95515973521523,78.45398482943428,0.3758402915455126,2,51.27459837611778,169.27514584430656,Auto,Done,352.10515973521524,0
70.4530627260263,69.91795496821018,0.4635628653369083,0,35.95052509871526,215.30227363177454,Auto,Base,343.6030627260263,0
82.0139715546805,80.54001356621097,0.7612727622439571,0,66.89911693594993,195.21923481569274,Auto,Done,355.1639715546805,1
67.9907446860386,67.87025283050454,0.617723805282274,1,37.823743260509616,173.19847335020103,Auto,Base,341.1407446860386,0
77.93428546900135,78.2263738588913,0.6615788756401685,1,66.75469671371772,246.6861024283489,Auto,Done,351.0842854690013,1
85.95227812904989,83.60859336315575,0.7125615550014717,4,74.74889896376459,257.52204254746806,Auto,Base,359.10227812904986,1
70.04731837434656,68.05763208605316,1.0404248203716309,1,54.33263372875981,244.70612981206534,Auto,Overdue,343.19731837434654,1
72.16851135198614,74.94356997081832,0.5062383601337651,1,68.22123428565499,183.62166138782467,Manual,Base,345.3185113519861,0
75.4982568254382,75.36698088528046,0.7130601384694784,0,35.639323937250445,198.58008994070508,Idle,Base,348.6482568254382,0
72.48262172941901,72.62425663050666,0.6518952881602912,1,29.385523816266634,246.81237717369874,Auto,Done,345.632621729419,0
67.24668284466934,65.54008817124146,0.6494048754961288,1,54.04033668536573,225.29976080238228,Auto,Base,340.39668284466933,0
75.34281487403014,75.59457557812766,0.7661359427060271,2,45.5646584352183,164.8815261321521,Auto,Done,348.4928148740301,0
69.68848143136948,68.54708070908862,0.4371030453523285,1,45.44944132333324,188.5709147968095,Auto,Done,342.8384814313695,0
77.36796215317591,78.50956044165623,0.4251972464095431,4,27.650922741409474,207.9270429739035,Auto,Base,350.51796215317586,1
70.40287882883098,69.42342062011936,0.5479648270222792,1,76.23067923031581,225.44673295625364,Manual,Base,343.55287882883096,0
82.7496720250877,82.23984311697428,0.47259503421171695,0,26.48659911991104,221.37800906879824,Auto,Base,355.8996720250877,1
71.08373353831881,75.16143747792083,0.5477751279497259,2,37.48636802558763,151.38413663723654,Manual,Base,344.2337335383188,0
73.38969241897162,74.41561565040094,0.7344123177579517,1,48.338779894255694,186.03263774788118,Idle,Base,346.5396924189716,0
79.06758608684835,78.66017933039316,0.4282779915940582,2,64.58384513129079,281.2719399167427,Auto,Base,352.2175860868483,1
68.84567841783023,68.91251316238665,0.45429815561094045,1,57.679031898717696,207.62349608415383,Auto,Done,341.9956784178302,0
76.13729967302065,78.47203053121054,0.5261466505289866,0,24.319001442512302,208.96310716461034,Auto,Done,349.28729967302064,0
81.53571377141213,79.33506476209266,0.4657522360962246,5,22.721877074494586,215.0544234894707,Idle,Base,354.6857137714121,1
66.96258382719387,66.92514398849612,0.21289912579797693,1,54.26319626496297,169.13061326271753,Auto,Done,340.1125838271938,0
75.92316929266153,75.96229694670049,0.41298085359515907,6,20.72841704098626,562.1634101076562,Manual,Base,349.07316929266153,1
76.29941397124212,76.62814020613594,0.6031059863356256,3,53.80217336320821,201.06377727862002,Manual,Base,349.4494139712421,1
78.90911435888655,77.79651880426285,0.715632012639897,2,30.92770249270147,177.92241454503937,Manual,Base,352.0591143588865,1
68.81524644560959,68.33240504577745,0.326807214869341,1,31.402562447281177,202.10507562348963,Manual,Base,341.9652464456096,0
68.39771693457863,64.58249246036598,0.3261076401153735,2,30.749849403840713,307.45530440168534,Idle,Base,341.5477169345786,0
77.60970782808448,78.79936388013061,0.5045350704076004,1,66.47733829341476,38.145251822342374,Auto,Done,350.75970782808446,0
76.48492336616593,74.82993370562022,0.18866074026832452,0,48.436943471211876,255.49737926555218,Idle,Done,349.63492336616594,0
,80.02045273316685,0.4332544695519309,2,32.81048035532905,152.88289986108327,Auto,Base,,1
76.73224104748488,76.77248700558631,0.239593691067291,3,23.78116841509985,320.46816033085855,Idle,Overdue,349.88224104748485,1
71.59987639210755,69.54592965305727,0.7053591949763698,2,46.647514897743804,160.97742445878345,Auto,Base,344.7498763921075,0
76.16126848580502,73.15493163851272,0.38460032684743933,0,51.73096335222813,206.32065014681345,Manual,Base,349.311268485805,0
76.46536236649341,75.91029897951262,0.7479251279508541,0,55.598201446767895,226.33560557958464,Manual,Base,349.6153623664934,1
71.42824290986816,72.32383028786923,0.6670282030187509,2,25.225448077763936,193.7776698295085,Auto,Base,344.57824290986815,0
84.32887255572378,85.24116872583879,0.4030524053453875,2,42.457560132911425,225.93046712466554,Idle,Base,357.47887255572374,1
77.36916460455893,75.46178034441567,0.3392060544730884,3,40.6847415166236,202.33964999849348,Auto,Base,350.5191646045589,1
69.04348251398676,75.50157079212892,0.4709681376248617,0,39.77326732736822,171.3555578343289,Auto,Base,342.19348251398674,0
78.28276804316914,80.23550392092004,0.4843030063612695,2,73.31378607297032,190.36040056423462,Auto,Base,351.4327680431691,1
70.1265916488634,72.88707848931683,0.5519220415928602,1,41.75652182572523,148.90544427118215,Manual,Base,343.27659164886336,0
78.93542301871226,79.62897552763356,0.38351850657047315,1,58.24127999102387,155.4845584739216,Auto,Done,352.0854230187122,0
80.79297789503703,78.77184565876368,0.6119592310283305,2,72.93801540295429,230.8890563921584,Auto,Base,353.942977895037,1
70.89658840824144,71.16528148735689,0.539799208249985,1,20.28567106307651,195.7196212813281,Auto,Base,344.0465884082414,0
79.8168806462216,79.51702657291037,0.4489407264926204,1,64.48828383439542,217.9475483927542,Auto,Base,352.96688064622157,0
77.06390463468249,78.6428045165159,0.3931939016872965,3,59.0440878493412,205.25926835306123,Auto,Base,350.2139046346825,0
79.11030079997245,78.33195909688537,0.4722672525351971,0,74.60593512988916,159.71143191474494,Manual,Base,352.2603007999724,0
84.48396491326974,83.91395107144108,0.3774648122258646,2,47.27521780614277,151.5507090173057,Auto,Base,357.6339649132697,1
73.77305941998564,70.20960741493782,0.5087658042325381,1,77.42096777376332,258.4192233794565,Manual,Done,346.92305941998563,0
71.23131917821256,71.62566572079676,0.5128158027829864,2,47.90926727717299,246.6118592912186,Idle,Base,344.38131917821255,0
70.55242785187238,68.77269792488873,0.5392560925214509,2,23.927186546299342,223.0941677035597,Auto,Done,343.70242785187236,0
70.92094857517282,70.59823178650876,0.764936361450778,2,66.02258216163058,176.85599060954226,Auto,Done,344.0709485751728,0
74.61449145292949,74.05412352828287,0.4801332920450641,4,21.41310351404117,186.18014899382675,Idle,Overdue,347.76449145292946,1
76.70575987408321,73.96903139992769,0.6506896800686723,3,77.9773987788267,289.4965560370186,Idle,Base,349.8557598740832,1
76.38345399665009,75.31961511998155,0.5344381095463553,1,20.03335585317132,297.85784104959833,Auto,Overdue,349.53345399665005,1
79.13591624518011,77.89155581470284,0.4642633547152319,1,62.279957850000585,255.00260201334947,Auto,Base,352.2859162451801,1
75.06500945938953,75.7205081466187,0.4821261095073149,3,26.247143891769063,254.1862936194074,Auto,Base,348.21500945938953,0
82.26767038578659,80.66188232077937,0.4911760386247925,2,50.20280765768565,304.68245790585854,Manual,Base,355.41767038578655,1
73.67671583381022,74.8602898308989,0.5419651561592325,1,27.282349722380026,219.845857899618,Auto,Base,346.8267158338102,0
88.6008458329481,89.66539625997962,0.3561018852171545,2,54.427469528319115,201.6977787880143,Auto,Base,361.7508458329481,1
78.12833673882503,77.12711408297287,0.28019894248325494,2,53.50954347271262,189.51732068859098,Auto,Done,351.27833673882503,0
70.71421221791859,70.37946558557962,0.5981446090211413,0,24.095414891768417,217.04437101824482,Auto,Base,343.8642122179186,0
69.64553750969444,70.09199681378817,0.6347185748871889,1,28.790143557898148,174.2911147074998,Manual,Overdue,342.79553750969444,1
77.41236207621593,76.41571439131572,0.6118453749204205,5,62.83739567288103,180.31449589244218,Manual,Base,350.5623620762159,1
73.88268607337075,74.63432204745519,0.5232458027834709,0,59.952764990647644,157.67795216687637,Idle,Base,347.0326860733707,0
78.57000247046047,80.35967005753595,0.6150836941179934,1,37.40207697554018,256.5834976942561,Auto,Done,351.72000247046043,0
77.36618812286773,79.74152157513612,0.6070143539025713,1,30.945648435135325,195.11642705632136,Auto,Base,350.5161881228677,1
74.63585543671563,76.75945509533452,0.6181444038432432,1,60.56000475185946,222.27372043498377,Idle,Base,347.7858554367156,0
70.76603140965797,71.06593916842047,0.37106887679868295,4,52.217241218388864,245.34743905229067,Auto,Done,343.91603140965793,0
67.42576387657067,66.16132233854857,0.33545723042680536,3,35.09649489429942,166.8585348982657,Idle,Base,340.57576387657065,0
72.76742523966489,75.27679095972907,0.4417146129871594,4,78.72296638691,265.6616926097049,Idle,Done,345.91742523966485,0
79.28199397161737,79.15748222043932,0.49739238356860166,1,42.69413540491123,193.34134917867738,Idle,Done,352.4319939716173,0
76.07046872065102,76.80036784627943,0.46371183093015655,4,61.194716644413994,137.9891150878832,Idle,Base,349.220468720651,0
68.77130610644006,63.26091779094651,0.2184964502993187,2,73.024356311829,154.46582443775634,Idle,Overdue,341.92130610644006,0
75.86590462925591,79.38615493692268,0.7582538918202713,2,77.20302394106206,152.4551609242238,Manual,Base,349.0159046292559,0
76.92658689864419,80.19273817859529,0.4588931016671397,3,73.76652445103348,348.2047984182925,Auto,Base,350.07658689864417,1
70.58071281899433,68.27811203988624,0.525905662486543,1,55.52657479312497,193.06562826344833,Manual,Done,343.73071281899433,0
75.76862552972764,75.0784779228158,0.6866823486144588,1,32.55679951833981,218.45994215260905,Auto,Overdue,348.9186255297276,1
75.29104359223,74.22754565260679,0.14825415957181926,2,75.6293570623583,158.03444918663268,Auto,Done,348.44104359222996,0
69.28514851084688,66.26655071139588,0.42324591921324317,1,78.62580136818937,267.52722622544525,Manual,Base,342.43514851084683,0
,75.13098887473984,0.4419324089630293,0,20.377180798921273,185.8197159730213,Auto,Done,,0
77.80392263184117,82.16755698962452,0.44955349318240334,2,74.65865773948151,145.82993299468495,Manual,Base,350.9539226318411,0
80.41525621587638,81.12516518802613,0.4739770113929071,2,73.18825931284007,149.94763931030485,Auto,Base,353.5652562158764,1
80.26901026017451,83.02736449092697,0.7170702197667267,2,47.05649896710037,274.6739262363158,Auto,Base,353.4190102601745,1
68.11165316021454,68.03334428756305,0.6010188313590834,5,67.66548349977428,125.98604139697994,Auto,Base,341.2616531602145,0
70.31087480042439,66.01063659596083,0.6437052902943244,2,76.986644694598,247.95129672636523,Auto,Base,343.46087480042434,0
77.5751763360433,77.03826895959905,0.5070680407716386,3,38.53555368947679,156.92283606025222,Manual,Done,350.72517633604326,0
77.56892975456104,77.408126369988,0.2900940430781748,1,48.2230361637486,154.6487367312709,Auto,Base,350.71892975456103,0
77.57523843153024,76.79139680422348,0.18804544472809898,4,28.38508578977251,207.46382165075008,Idle,Overdue,350.7252384315302,1
94.26365745327361,90.769899197037,0.27058884151525536,2,37.53908048838511,153.6319583077215,Auto,Base,367.4136574532736,1
77.85445255346583,79.58408122387877,0.5539648556249029,3,73.04738645583345,221.87323717806711,Auto,Done,351.0044525534658,0
80.677828200903,78.75007174213353,0.5047654569046452,1,30.773319982815476,152.80268613315587,Idle,Done,353.82782820090296,0
79.770008817466,78.92639930078515,0.46847545286659886,3,76.52372362274394,254.27688990496463,Auto,Done,352.920008817466,1
78.256956256529,79.76143028797708,0.4447134639889795,5,53.52326258004134,267.60329969704526,Auto,Base,351.406956256529,1
73.42365377679828,71.5686702640711,0.801758236316412,1,62.225422705934704,190.87375890919947,Idle,Done,346.57365377679827,0
78.79484610246634,78.79444098710402,0.37656446135352883,3,43.574153185615856,268.7788597392452,Idle,Base,351.94484610246633,1
71.13587392731215,71.91388319343861,0.6391729184174089,0,34.05058968377855,152.28825266324196,Manual,Overdue,344.28587392731214,1
73.81590696629996,77.81530615718158,0.5002869404031491,0,48.938923343069135,164.50868883798086,Manual,Done,346.96590696629994,0
72.57318226085448,72.17998890084583,0.4908590732321005,2,38.31135196048543,221.83630037535067,Idle,Done,345.72318226085446,0
75.40937069693162,76.95743740084015,0.6764956322925115,2,51.20526257595395,226.39501963374965,Auto,Done,348.5593706969316,0
86.57329283336755,85.80160242857484,0.7193795574037167,1,26.02985867311117,148.68212547239415,Auto,Base,359.7232928333675,1
65.66367403704126,68.80536958072183,0.4640675814672743,2,75.05102896695891,204.12310742912473,Manual,Base,338.8136740370412,0
78.43130095187257,74.88887411694334,0.6198804078863214,2,36.447306037765415,195.9462939295196,Manual,Done,351.58130095187255,0
66.93642064405174,64.0544137645328,0.554583704322508,3,58.05919926191911,222.82777225493908,Auto,Done,340.0864206440517,0
72.64034067105283,72.90379053041671,0.5011155708214872,1,58.86906705861582,296.65648967339746,Auto,Base,345.79034067105283,0
80.44475298483682,79.33092207476881,0.5306382413985539,1,35.01537451942518,187.32962930253615,Auto,Overdue,353.5947529848368,1
75.32140009547732,76.61651731358167,0.3967986777732744,3,79.8057304558813,182.87282429155857,Auto,Base,348.4714000954773,0
69.61127611035347,71.19221810351615,0.4540850910003373,1,49.01850075574731,194.2175925995278,Auto,Done,342.76127611035344,0
71.42348145370016,67.78118882303238,0.41290470803709406,2,65.28926301285765,140.8290546065561,Auto,Base,344.57348145370014,0
78.39798874467338,80.51137476247168,0.6352065074643379,0,21.88891279445841,269.4273719713482,Auto,Base,351.5479887446734,0
71.34816684141431,71.91454294869621,0.4857198326688406,5,33.809343189292605,264.5431678835476,Auto,Base,344.4981668414143,1
76.08229294790988,79.90160774115064,0.30534289630774425,1,26.33434022770148,231.6000936380844,Idle,Base,349.23229294790985,0
